id_route,type_route,distance,id_noeud1,id_noeud2
14939,b'D\xe9partementale',11.899999999999999,12473,12546
14945,b'D\xe9partementale',13.999999999999998,12479,12620
14952,Nationale,14.2,12486,12805
14953,b'D\xe9partementale',5.5,12486,12752
14959,b'D\xe9partementale',7.2,12492,12806
14966,b'D\xe9partementale',5.9,12499,12643
14967,b'D\xe9partementale',9.5,12499,12922
14974,b'D\xe9partementale',0.9,12506,12539
14976,b'D\xe9partementale',12.200000000000001,12508,12699
14977,b'D\xe9partementale',7.3999999999999995,12508,12709
14987,b'D\xe9partementale',1.8,12518,12588
15007,b'D\xe9partementale',3.6,12538,12581
15008,b'D\xe9partementale',1.2,12538,12605
15009,b'D\xe9partementale',1.2,12539,12582
15011,Autoroute,27.1,12551,12743
15017,b'D\xe9partementale',7.7,12546,12669
15021,b'D\xe9partementale',0.4,12550,12570
15022,Nationale,4.5,12550,12703
15023,Autoroute,15.4,12551,12856
15025,b'D\xe9partementale',0.2,12553,12555
15026,b'D\xe9partementale',8.2,12553,12834
15027,b'D\xe9partementale',7.4,12554,12947
15028,b'D\xe9partementale',13.399999999999999,12555,13019
15029,b'D\xe9partementale',3.4,12556,12613
15030,Nationale,24.0,12556,13580
15038,Autoroute,7.9,12564,12930
15039,Sans objet,0.6,12564,12591
15045,b'D\xe9partementale',4.5,12570,12763
15046,b'D\xe9partementale',3.4,12570,12740
15048,b'D\xe9partementale',5.3,12597,12580
15058,b'D\xe9partementale',7.300000000000001,12580,12961
15059,b'D\xe9partementale',0.6,12581,12591
15060,b'D\xe9partementale',2.2,12582,12612
15061,b'D\xe9partementale',25.599999999999998,12582,13783
15066,Autoroute,4.2,12587,12756
15067,Autoroute,11.8,12587,12794
15068,b'D\xe9partementale',10.399999999999999,12588,13002
15069,b'D\xe9partementale',21.200000000000003,12588,13415
15072,b'D\xe9partementale',1.1,12591,12600
15073,b'D\xe9partementale',1.0,12591,12639
15079,b'D\xe9partementale',12.7,12597,12710
15080,Nationale,7.6,12597,13016
15083,b'D\xe9partementale',0.5,12600,12602
15084,b'D\xe9partementale',0.3,12600,12616
15086,b'D\xe9partementale',0.4,12602,12605
15087,Sans objet,13.299999999999999,12602,13090
15096,b'D\xe9partementale',13.799999999999999,12951,12612
15098,b'D\xe9partementale',17.7,12612,13445
15099,b'D\xe9partementale',1.9,12613,12657
15101,b'D\xe9partementale',0.3,12615,12620
15102,b'D\xe9partementale',10.1,12615,12908
15103,b'D\xe9partementale',1.4,12616,12639
15104,b'D\xe9partementale',9.3,12616,13164
15105,b'D\xe9partementale',23.700000000000003,12617,13739
15106,b'D\xe9partementale',10.1,12617,12895
15108,Sans objet,1.3,12620,12667
15109,b'D\xe9partementale',4.9,12626,12630
15114,b'D\xe9partementale',4.3,12626,12689
15118,b'D\xe9partementale',4.3,12630,12712
15122,b'D\xe9partementale',14.5,12634,13405
15123,b'D\xe9partementale',14.2,12634,13056
15126,b'D\xe9partementale',2.0,12637,12738
15127,b'D\xe9partementale',8.6,12637,12778
15129,b'D\xe9partementale',14.2,12639,12912
15130,b'D\xe9partementale',1.5,12640,12710
15131,b'D\xe9partementale',5.4,12640,12735
15132,b'D\xe9partementale',5.7,12641,12852
15133,Autoroute,3.6,12641,12767
15135,b'D\xe9partementale',10.5,12643,13247
15136,b'D\xe9partementale',18.6,12643,12967
15144,b'D\xe9partementale',20.2,12651,13668
15145,b'D\xe9partementale',7.8999999999999995,12651,13073
15151,b'D\xe9partementale',2.2,12657,12774
15158,b'D\xe9partementale',14.399999999999999,12842,12704
15161,b'D\xe9partementale',14.000000000000002,12666,12798
15162,b'D\xe9partementale',13.8,12666,13368
15164,b'D\xe9partementale',25.1,12669,13588
15165,b'D\xe9partementale',7.699999999999999,12669,12802
15167,b'D\xe9partementale',5.699999999999999,12763,12689
15178,b'D\xe9partementale',0.7,12681,12709
15182,b'D\xe9partementale',1.9,12685,12720
15183,b'D\xe9partementale',4.3999999999999995,12685,12705
15184,Sans objet,2.1,12685,12808
15188,b'D\xe9partementale',5.1,12689,12763
15189,b'D\xe9partementale',8.8,12690,12858
15190,Autoroute,13.7,12690,13233
15194,b'D\xe9partementale',9.6,12694,12857
15195,Autoroute,28.6,12694,13242
15199,Autoroute,19.2,12698,12743
15201,b'D\xe9partementale',1.1,12699,12719
15205,b'D\xe9partementale',2.7,12703,12741
15206,Nationale,1.1,12703,12769
15207,b'D\xe9partementale',5.6,12704,12929
15208,b'D\xe9partementale',5.800000000000001,12705,12805
15209,b'D\xe9partementale',1.7,12705,12812
15213,b'D\xe9partementale',0.2,12709,12716
15214,b'D\xe9partementale',17.5,12710,13662
15215,b'D\xe9partementale',13.2,12924,12752
15217,b'D\xe9partementale',13.8,12712,12859
15218,b'D\xe9partementale',11.2,12712,13188
15222,b'D\xe9partementale',1.3,12716,12762
15223,b'D\xe9partementale',32.0,12716,13823
15225,b'D\xe9partementale',3.1,12718,12815
15226,b'D\xe9partementale',3.0,12718,12829
15227,b'D\xe9partementale',4.2,12719,12747
15228,b'D\xe9partementale',7.3,12719,13157
15229,b'D\xe9partementale',1.6,12720,12823
15239,b'D\xe9partementale',12.4,12907,12798
15242,b'D\xe9partementale',0.2,12731,12737
15243,Nationale,1.3,12731,12816
15248,b'D\xe9partementale',2.0,12737,12793
15249,b'D\xe9partementale',1.3,12737,12818
15250,b'D\xe9partementale',3.9,12738,12811
15251,b'D\xe9partementale',17.200000000000003,12738,13638
15253,b'D\xe9partementale',0.1,12740,12741
15254,b'D\xe9partementale',1.1,12740,12759
15255,b'D\xe9partementale',1.7,12741,12836
15257,Sans objet,0.8,12743,12792
15258,b'D\xe9partementale',20.3,12752,13564
15268,Autoroute,13.1,12756,13383
15269,Sans objet,0.9,12756,12814
15271,b'D\xe9partementale',13.9,12758,12762
15272,b'D\xe9partementale',8.5,12758,13075
15273,b'D\xe9partementale',12.7,12758,13278
15274,b'D\xe9partementale',1.8,12759,12763
15275,b'D\xe9partementale',15.7,12759,13188
15276,b'D\xe9partementale',13.100000000000001,12760,13002
15277,b'D\xe9partementale',0.1,12760,12769
15280,b'D\xe9partementale',12.5,12762,13303
15284,Nationale,5.0,12767,13030
15285,Nationale,2.1,12767,12823
15287,b'D\xe9partementale',3.2,12769,12836
15288,Nationale,8.6,12769,13205
15292,b'D\xe9partementale',2.4,12773,12912
15293,b'D\xe9partementale',21.3,12774,13848
15294,b'D\xe9partementale',0.9,12774,12821
15296,b'D\xe9partementale',16.3,12792,13209
15299,b'D\xe9partementale',0.3,12778,12788
15303,b'D\xe9partementale',5.1,12831,12809
15305,b'D\xe9partementale',14.4,12784,13197
15306,b'D\xe9partementale',8.3,12784,13268
15310,b'D\xe9partementale',12.2,12788,12880
15311,b'D\xe9partementale',9.5,12788,13271
15315,b'D\xe9partementale',1.5,12792,12802
15316,b'D\xe9partementale',0.9,12793,12826
15317,b'D\xe9partementale',4.3,12793,12926
15321,b'D\xe9partementale',19.0,12798,13473
15325,b'D\xe9partementale',30.1,12802,14170
15326,Autoroute,4.1,12803,12856
15327,Autoroute,21.400000000000002,12803,13157
15329,b'D\xe9partementale',1.9,12805,12924
15330,Nationale,4.4,12805,12949
15331,b'D\xe9partementale',0.2,12806,12814
15332,Nationale,3.4,12806,13012
15334,Nationale,2.8,12808,12812
15335,Nationale,2.2,12808,12823
15336,b'D\xe9partementale',1.6,12808,12901
15337,b'D\xe9partementale',5.0,12809,12831
15338,b'D\xe9partementale',1.1,12809,12859
15340,b'D\xe9partementale',4.4,12811,12921
15341,Autoroute,17.9,12811,13715
15342,b'D\xe9partementale',1.6,12812,12903
15343,Nationale,2.4,12812,12916
15345,b'D\xe9partementale',2.1,12814,12878
15346,Sans objet,0.4,12815,12829
15347,b'D\xe9partementale',1.7999999999999998,12815,12876
15348,Sans objet,0.2,12816,12818
15349,Nationale,0.7,12816,12854
15351,b'D\xe9partementale',1.0,12818,12826
15352,Sans objet,0.8,12818,12863
15355,Sans objet,0.6,12821,12856
15356,b'D\xe9partementale',21.999999999999996,12821,13506
15357,b'D\xe9partementale',3.2,12822,12910
15358,b'D\xe9partementale',1.5,12822,12919
15359,b'D\xe9partementale',0.5,12823,12852
15362,b'D\xe9partementale',2.6,12826,12988
15365,b'D\xe9partementale',2.9,12829,13017
15367,b'D\xe9partementale',0.9,12831,12858
15369,b'D\xe9partementale',0.1,12833,12835
15370,b'D\xe9partementale',11.4,12833,13146
15371,b'D\xe9partementale',10.5,12834,13201
15372,b'D\xe9partementale',12.5,12834,13449
15373,b'D\xe9partementale',24.300000000000004,12835,13967
15375,b'D\xe9partementale',3.7,12836,13064
15381,b'D\xe9partementale',18.3,12919,12908
15383,b'D\xe9partementale',1.4,12842,12849
15385,b'D\xe9partementale',2.0,12845,12951
15386,Nationale,2.0,12845,12975
15387,b'D\xe9partementale',2.3,12846,12986
15388,b'D\xe9partementale',19.0,12846,13725
15391,b'D\xe9partementale',19.400000000000002,12849,13661
15392,b'D\xe9partementale',12.5,12849,13513
15394,Nationale,2.3,12852,12913
15395,b'D\xe9partementale',2.6,12852,13023
15397,Nationale,0.1,12854,12863
15398,Nationale,2.6,12854,12967
15400,b'D\xe9partementale',0.1,12857,12866
15401,b'D\xe9partementale',7.0,12858,13185
15402,b'D\xe9partementale',12.100000000000001,12859,13453
15405,b'D\xe9partementale',6.1,12907,12892
15407,b'D\xe9partementale',2.6,12863,12996
15409,b'D\xe9partementale',0.1,12865,12872
15410,b'D\xe9partementale',0.2,12865,12875
15411,b'D\xe9partementale',0.3,12866,12881
15412,b'D\xe9partementale',0.9,12866,12890
15418,b'D\xe9partementale',0.2,12872,12880
15422,b'D\xe9partementale',0.8,12875,12915
15423,b'D\xe9partementale',1.0,12876,12935
15424,b'D\xe9partementale',4.5,12878,13131
15426,b'D\xe9partementale',9.7,12880,13251
15427,b'D\xe9partementale',17.0,12881,13322
15428,b'D\xe9partementale',12.9,12881,13557
15437,b'D\xe9partementale',0.9,12890,12891
15438,b'D\xe9partementale',16.099999999999998,12891,13151
15439,b'D\xe9partementale',17.299999999999997,12891,13672
15440,b'D\xe9partementale',5.5,12892,12961
15441,b'D\xe9partementale',6.499999999999999,12892,13187
15444,b'D\xe9partementale',10.600000000000001,12895,13407
15450,Sans objet,1.9,12901,12903
15451,Sans objet,0.9,12901,12913
15454,Sans objet,2.3,12903,12916
15455,Sans objet,0.8,12903,12952
15459,b'D\xe9partementale',2.8,12907,13078
15460,b'D\xe9partementale',20.400000000000002,12908,13670
15462,b'D\xe9partementale',3.0,12910,12919
15463,b'D\xe9partementale',0.7,12910,12926
15464,b'D\xe9partementale',0.7,12910,12926
15466,b'D\xe9partementale',29.699999999999996,12912,13199
15467,b'D\xe9partementale',17.3,12912,13691
15468,Nationale,1.5,12913,12963
15470,b'D\xe9partementale',15.7,12915,13093
15471,b'D\xe9partementale',19.3,12915,13839
15472,Nationale,0.7,12916,12949
15473,b'D\xe9partementale',13.200000000000001,13075,12975
15477,b'D\xe9partementale',3.7,12919,13159
15479,b'D\xe9partementale',2.2,12921,13036
15480,b'D\xe9partementale',1.3,12922,12938
15481,b'D\xe9partementale',1.3,12922,12953
15482,b'D\xe9partementale',4.8,12924,12977
15483,b'D\xe9partementale',5.1,12924,13213
15485,b'D\xe9partementale',0.0,12926,12928
15487,b'D\xe9partementale',3.8,12928,12990
15488,Sans objet,4.0,12928,13106
15489,b'D\xe9partementale',0.2,12929,12935
15490,b'D\xe9partementale',22.1,12929,13513
15491,Autoroute,29.700000000000003,12930,13873
15492,Autoroute,4.2,12930,13196
15493,b'D\xe9partementale',0.7,12931,12933
15494,b'D\xe9partementale',1.5,12931,12978
15496,b'D\xe9partementale',2.8,12933,13115
15498,b'D\xe9partementale',2.1,12935,13017
15501,b'D\xe9partementale',12.2,12938,13319
15502,b'D\xe9partementale',10.7,12938,13531
15510,b'D\xe9partementale',4.0,13016,12961
15512,b'D\xe9partementale',0.5,12947,12984
15513,b'D\xe9partementale',1.3,12947,13050
15514,b'D\xe9partementale',6.6,13120,12956
15516,Sans objet,0.8,12949,12977
15517,Nationale,1.4,12949,13060
15519,Sans objet,1.3,12951,12975
15520,b'D\xe9partementale',8.0,12951,13394
15521,Sans objet,1.2,12952,12963
15522,Sans objet,2.5,12952,13047
15523,b'D\xe9partementale',15.9,12953,12986
15524,b'D\xe9partementale',0.3,12954,12969
15525,b'D\xe9partementale',18.3,12954,13405
15528,b'D\xe9partementale',1.9,12956,12969
15529,Autoroute,13.7,12956,13697
15532,b'D\xe9partementale',0.6,12960,12982
15533,Sans objet,1.5,12960,13019
15535,b'D\xe9partementale',3.5,12961,13187
15537,Nationale,0.8,12963,13024
15539,b'D\xe9partementale',15.0,12966,13036
15540,Sans objet,6.5,12966,13110
15541,b'D\xe9partementale',17.0,12966,13639
15542,b'D\xe9partementale',1.9,12967,12996
15543,Nationale,4.1,12967,13161
15544,b'D\xe9partementale',13.9,12969,13693
15550,Nationale,7.3,12975,13388
15552,b'D\xe9partementale',1.3,12977,13047
15553,b'D\xe9partementale',0.4,12978,12984
15554,b'D\xe9partementale',3.2,12978,13115
15558,b'D\xe9partementale',0.7,12982,12993
15560,b'D\xe9partementale',1.1,12984,13071
15562,b'D\xe9partementale',20.7,12986,13912
15564,b'D\xe9partementale',0.5,12988,12990
15565,b'D\xe9partementale',2.1,12988,13034
15567,Sans objet,1.6,12990,13074
15568,b'D\xe9partementale',1.0,12991,13006
15570,b'D\xe9partementale',1.3,12993,13080
15573,b'D\xe9partementale',0.4,12996,13034
15574,b'D\xe9partementale',11.2,13136,13006
15580,b'D\xe9partementale',14.0,13002,13414
15583,Sans objet,2.4000000000000004,13012,13101
15586,Sans objet,2.2,13006,13025
15587,b'D\xe9partementale',1.0,13006,13091
15591,b'D\xe9partementale',0.1,13010,13014
15592,Sans objet,0.5,13011,13056
15593,Nationale,3.1,13011,13176
15594,Nationale,0.7,13012,13068
15595,Sans objet,2.4,13012,13096
15597,b'D\xe9partementale',0.2,13014,13028
15598,b'D\xe9partementale',17.5,13014,13186
15600,Nationale,0.4,13016,13061
15601,b'D\xe9partementale',0.6,13017,13033
15602,b'D\xe9partementale',10.9,13017,13547
15603,Nationale,3.4,13024,13023
15605,b'D\xe9partementale',1.2,13019,13077
15610,Nationale,3.7,13023,13030
15611,b'D\xe9partementale',1.9,13023,13127
15612,b'D\xe9partementale',0.7,13024,13085
15613,b'D\xe9partementale',7.5,13025,13147
15614,b'D\xe9partementale',1.5,13025,13116
15617,b'D\xe9partementale',6.4,13028,13090
15618,b'D\xe9partementale',7.199999999999999,13028,13423
15620,Nationale,11.6,13030,13179
15621,Nationale,3.2,13030,13127
15624,b'D\xe9partementale',10.5,13033,13287
15625,b'D\xe9partementale',17.099999999999998,13033,13836
15626,b'D\xe9partementale',0.9,13034,13103
15628,b'D\xe9partementale',16.4,13036,13825
15629,Sans objet,1.6,13047,13060
15642,b'D\xe9partementale',0.6,13050,13071
15643,b'D\xe9partementale',4.0,13050,13242
15649,b'D\xe9partementale',1.9,13056,13151
15653,Sans objet,6.9,13060,13213
15654,Nationale,2.1,13060,13171
15655,b'D\xe9partementale',3.0,13061,13221
15656,Autoroute,6.6,13061,13370
15659,b'D\xe9partementale',13.700000000000001,13064,13674
15660,b'D\xe9partementale',6.8999999999999995,13064,13205
15663,Nationale,0.1,13068,13072
15664,b'D\xe9partementale',0.5,13068,13081
15665,b'D\xe9partementale',0.8,13068,13084
15667,b'D\xe9partementale',14.7,13179,13080
15669,b'D\xe9partementale',18.599999999999998,13071,13713
15670,b'D\xe9partementale',0.4,13072,13081
15671,b'D\xe9partementale',0.7,13072,13084
15672,Nationale,3.2,13072,13229
15673,b'D\xe9partementale',1.4,13073,13134
15674,b'D\xe9partementale',0.9,13074,13106
15675,b'D\xe9partementale',1.6,13074,13122
15676,b'D\xe9partementale',12.299999999999999,13075,13388
15678,b'D\xe9partementale',1.4,13077,13097
15679,b'D\xe9partementale',2.3,13077,13080
15680,b'D\xe9partementale',20.9,13078,13549
15681,b'D\xe9partementale',18.5,13078,13298
15684,b'D\xe9partementale',2.2,13080,13167
15685,b'D\xe9partementale',1.0,13081,13101
15687,b'D\xe9partementale',0.4,13084,13096
15688,b'D\xe9partementale',3.1,13085,13219
15689,b'D\xe9partementale',3.6,13085,13171
15692,b'D\xe9partementale',12.3,13115,13110
15694,b'D\xe9partementale',8.8,13090,13423
15695,b'D\xe9partementale',11.4,13090,13346
15696,b'D\xe9partementale',1.6,13091,13116
15697,b'D\xe9partementale',9.9,13091,13348
15700,b'D\xe9partementale',17.0,13407,13134
15703,b'D\xe9partementale',1.3,13096,13131
15704,b'D\xe9partementale',1.8,13097,13155
15705,b'D\xe9partementale',11.9,13097,13344
15708,Sans objet,1.7,13100,13159
15709,b'D\xe9partementale',6.5,13101,13215
15710,b'D\xe9partementale',8.9,13101,13360
15712,b'D\xe9partementale',0.5,13103,13119
15713,b'D\xe9partementale',11.7,13103,13517
15716,b'D\xe9partementale',4.5,13106,13216
15720,b'D\xe9partementale',14.700000000000001,13110,13713
15725,b'D\xe9partementale',13.899999999999999,13116,13766
15728,b'D\xe9partementale',1.1,13119,13122
15729,b'D\xe9partementale',5.2,13119,13161
15730,b'D\xe9partementale',0.5,13120,13150
15732,b'D\xe9partementale',12.3,13122,13664
15734,b'D\xe9partementale',0.8,13124,13165
15735,b'D\xe9partementale',2.9,13124,13239
15738,Nationale,1.8,13127,13184
15742,b'D\xe9partementale',5.3,13131,13228
15743,b'D\xe9partementale',2.4000000000000004,13131,13229
15744,b'D\xe9partementale',2.3000000000000003,13191,13150
15747,b'D\xe9partementale',17.6,13134,13831
15749,b'D\xe9partementale',0.30000000000000004,13136,13152
15759,b'D\xe9partementale',1.9,13146,13233
15762,b'D\xe9partementale',12.100000000000001,13150,13706
15763,b'D\xe9partementale',0.9,13151,13176
15764,b'D\xe9partementale',4.7,13152,13348
15765,b'D\xe9partementale',17.2,13152,13474
15768,b'D\xe9partementale',0.5,13155,13169
15769,b'D\xe9partementale',17.8,13155,13975
15772,Autoroute,28.7,13157,13518
15773,b'D\xe9partementale',9.4,13157,13537
15775,b'D\xe9partementale',1.5,13159,13216
15777,b'D\xe9partementale',12.9,13161,13289
15778,Nationale,10.6,13161,13507
15781,b'D\xe9partementale',5.2,13164,13346
15782,b'D\xe9partementale',4.0,13164,13314
15783,b'D\xe9partementale',0.6,13165,13189
15784,b'D\xe9partementale',1.0,13165,13197
15786,b'D\xe9partementale',0.4,13167,13169
15787,b'D\xe9partementale',5.8,13167,13345
15789,b'D\xe9partementale',4.4,13169,13391
15791,Nationale,3.0,13171,13230
15792,b'D\xe9partementale',2.7,13171,13294
15797,Nationale,9.1,13176,13604
15800,Nationale,11.700000000000001,13179,13345
15805,Nationale,1.4,13184,13219
15806,b'D\xe9partementale',21.4,13184,13619
15807,b'D\xe9partementale',14.6,13185,13630
15808,b'D\xe9partementale',3.5,13185,13265
15809,b'D\xe9partementale',0.5,13186,13189
15811,b'D\xe9partementale',6.8,13187,13275
15812,b'D\xe9partementale',1.8,13187,13241
15813,b'D\xe9partementale',19.200000000000003,13188,13522
15814,b'D\xe9partementale',17.4,13188,13885
15815,b'D\xe9partementale',0.5,13189,13210
15817,b'D\xe9partementale',7.9,13191,13268
15818,b'D\xe9partementale',11.7,13191,13654
15822,Autoroute,15.4,13196,13857
15823,Sans objet,2.5,13196,13314
15824,b'D\xe9partementale',0.8,13197,13210
15825,b'D\xe9partementale',1.6,13197,13239
15829,b'D\xe9partementale',1.6,13201,13249
15834,Nationale,14.6,13205,13711
15838,b'D\xe9partementale',3.4,13209,13227
15839,b'D\xe9partementale',1.3,13209,13248
15840,b'D\xe9partementale',0.3,13210,13223
15842,Nationale,2.6,13213,13259
15843,b'D\xe9partementale',2.5,13213,13310
15844,b'D\xe9partementale',9.7,13216,13635
15847,Nationale,2.5,13219,13230
15848,b'D\xe9partementale',5.2,13219,13456
15850,b'D\xe9partementale',3.0,13221,13241
